,SatName,Time,longitude,latitude,altitude,px,py,pz,TimeString
567,SUOMI100,2022-01-06 03:47:15,99.04095263019154,11.191252575014472,585.8307017140108,-0.011486047104084367,-0.012239256992910508,-0.06921319050668326,2022-01-06 03:47:15
568,SUOMI100,2022-01-06 03:47:20,98.97746532420547,10.880838315771308,585.882224040417,-0.011430176978810037,-0.011863358078954101,-0.06928705461722001,2022-01-06 03:47:20
569,SUOMI100,2022-01-06 03:47:25,98.91406676295269,10.570418188085315,585.9349108082776,-0.011373970652139426,-0.011487118910753167,-0.06935886392313245,2022-01-06 03:47:25
570,SUOMI100,2022-01-06 03:47:30,98.85075421358935,10.259992607639914,585.988763627105,-0.011317429824234792,-0.011110550763820755,-0.06942861638339284,2022-01-06 03:47:30
571,SUOMI100,2022-01-06 03:47:35,98.78752496090382,9.949561986909508,586.0437839823427,-0.011260556204922601,-0.010733664919828424,-0.06949631002091092,2022-01-06 03:47:35
572,SUOMI100,2022-01-06 03:47:40,98.72437631204261,9.639126741423656,586.0999732338898,-0.01120335151477651,-0.010356472673811347,-0.06956194292121093,2022-01-06 03:47:40
573,SUOMI100,2022-01-06 03:47:45,98.66130559281083,9.328687283125527,586.1573326168625,-0.011145817483841684,-0.00997898532570987,-0.06962551323395408,2022-01-06 03:47:45
574,SUOMI100,2022-01-06 03:47:50,98.59831014815559,9.01824402288808,586.215863240777,-0.011087955852027983,-0.009601214183023019,-0.06968701917240987,2022-01-06 03:47:50
575,SUOMI100,2022-01-06 03:47:55,98.53538734073778,8.70779737427832,586.2755660884991,-0.011029768369753374,-0.009223170564996889,-0.06974645901278839,2022-01-06 03:47:55
576,SUOMI100,2022-01-06 03:48:00,98.47253454977036,8.397347746913441,586.3364420170807,-0.010971256796643623,-0.008844865794144872,-0.06980383109560952,2022-01-06 03:48:00
577,SUOMI100,2022-01-06 03:48:05,98.40974917430833,8.086895551056136,586.3984917566454,-0.010912422902325733,-0.008466311201444738,-0.06985913382483788,2022-01-06 03:48:05
578,SUOMI100,2022-01-06 03:48:10,98.34702862539119,7.77644119679787,586.4617159101198,-0.010853268466215578,-0.008087518124953135,-0.06991236566810881,2022-01-06 03:48:10
579,SUOMI100,2022-01-06 03:48:15,98.28437033278436,7.465985093240855,586.5261149531801,-0.01079379527730013,-0.007708497908414658,-0.06996352515691806,2022-01-06 03:48:15
580,SUOMI100,2022-01-06 03:48:20,98.2217717393348,7.155527648512568,586.5916892339305,-0.010734005134074796,-0.007329261900885264,-0.0700126108866472,2022-01-06 03:48:20
